date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
1/27/20,202005,NJ,34,0,0,0
1/28/20,202005,NJ,34,0,0,0
1/29/20,202005,NJ,34,0,0,0
1/30/20,202005,NJ,34,0,0,0
1/31/20,202005,NJ,34,0,0,0
2/1/20,202005,NJ,34,0,0,0
2/2/20,202006,NJ,34,0,0,0
2/3/20,202006,NJ,34,0,0,0
2/4/20,202006,NJ,34,0,0,0
2/5/20,202006,NJ,34,0,0,0
2/6/20,202006,NJ,34,0,0,0
2/7/20,202006,NJ,34,0,0,0
2/8/20,202006,NJ,34,0,0,0
2/9/20,202007,NJ,34,0,0,0
2/10/20,202007,NJ,34,0,0,0
2/11/20,202007,NJ,34,0,0,0
2/12/20,202007,NJ,34,0,0,0
2/13/20,202007,NJ,34,0,0,0
2/14/20,202007,NJ,34,0,0,0
2/15/20,202007,NJ,34,0,0,0
2/16/20,202008,NJ,34,0,0,0
2/17/20,202008,NJ,34,0,0,0
2/18/20,202008,NJ,34,0,0,0
2/19/20,202008,NJ,34,0,0,0
2/20/20,202008,NJ,34,0,0,0
2/21/20,202008,NJ,34,0,0,0
2/22/20,202008,NJ,34,0,0,0
2/23/20,202009,NJ,34,0,0,0
2/24/20,202009,NJ,34,0,0,0
2/25/20,202009,NJ,34,0,0,0
2/26/20,202009,NJ,34,0,0,0
2/27/20,202009,NJ,34,0,0,0
2/28/20,202009,NJ,34,0,0,0
2/29/20,202009,NJ,34,0,0,0
3/1/20,202010,NJ,34,0,0,0
3/2/20,202010,NJ,34,0,0,0
3/3/20,202010,NJ,34,0,0,0
3/4/20,202010,NJ,34,0,0,0
3/5/20,202010,NJ,34,0,0,0
3/6/20,202010,NJ,34,0,0,0
3/7/20,202010,NJ,34,0,0,0
3/8/20,202011,NJ,34,0,0,0
3/9/20,202011,NJ,34,0,0,0
3/10/20,202011,NJ,34,0,0,0
3/11/20,202011,NJ,34,0,0,0
3/12/20,202011,NJ,34,0,0,0
3/13/20,202011,NJ,34,0,0,0
3/14/20,202011,NJ,34,0,0,0
3/15/20,202012,NJ,34,0,0,0
3/16/20,202012,NJ,34,0,0,0
3/17/20,202012,NJ,34,0,0,0
3/18/20,202012,NJ,34,0,0,0
3/19/20,202012,NJ,34,0,0,0
3/20/20,202012,NJ,34,0,0,0
3/21/20,202012,NJ,34,0,0,0
3/22/20,202013,NJ,34,0,0,0
3/23/20,202013,NJ,34,0,0,0
3/24/20,202013,NJ,34,0,0,0
3/25/20,202013,NJ,34,0,0,0
3/26/20,202013,NJ,34,0,0,0
3/27/20,202013,NJ,34,0,0,0
3/28/20,202013,NJ,34,0,0,0
3/29/20,202014,NJ,34,0,1,1
3/30/20,202014,NJ,34,0,1,0
3/31/20,202014,NJ,34,0,0,1
4/1/20,202014,NJ,34,0,3,3
4/2/20,202014,NJ,34,0,3,0
4/3/20,202014,NJ,34,0,3,0
4/4/20,202014,NJ,34,0,6,3
4/5/20,202015,NJ,34,0,6,0
4/6/20,202015,NJ,34,0,7,1
4/7/20,202015,NJ,34,0,7,0
4/8/20,202015,NJ,34,0,9,2
4/9/20,202015,NJ,34,0,9,0
4/10/20,202015,NJ,34,0,15,6
4/11/20,202015,NJ,34,0,18,3
4/12/20,202016,NJ,34,0,22,4
4/13/20,202016,NJ,34,0,24,2
4/14/20,202016,NJ,34,0,25,1
4/15/20,202016,NJ,34,0,30,5
4/16/20,202016,NJ,34,0,33,3
4/17/20,202016,NJ,34,0,36,3
4/18/20,202016,NJ,34,0,39,3
4/19/20,202017,NJ,34,0,44,5
4/20/20,202017,NJ,34,0,47,3
4/21/20,202017,NJ,34,0,47,0
4/22/20,202017,NJ,34,0,55,8
4/23/20,202017,NJ,34,0,60,5
4/24/20,202017,NJ,34,0,61,1
4/25/20,202017,NJ,34,0,63,2
4/26/20,202018,NJ,34,0,65,2
4/27/20,202018,NJ,34,0,67,2
4/28/20,202018,NJ,34,0,71,4
4/29/20,202018,NJ,34,0,81,10
4/30/20,202018,NJ,34,0,82,1
5/1/20,202018,NJ,34,0,83,1
5/2/20,202018,NJ,34,0,84,1
5/3/20,202019,NJ,34,0,86,2
5/4/20,202019,NJ,34,0,87,1
5/5/20,202019,NJ,34,0,91,4
5/6/20,202019,NJ,34,0,94,3
5/7/20,202019,NJ,34,0,99,5
5/8/20,202019,NJ,34,0,101,2
5/9/20,202019,NJ,34,0,103,2
5/10/20,202020,NJ,34,0,104,1
5/11/20,202020,NJ,34,0,104,0
5/12/20,202020,NJ,34,0,108,4
5/13/20,202020,NJ,34,0,114,6
5/14/20,202020,NJ,34,0,115,1
5/15/20,202020,NJ,34,0,118,3
5/16/20,202020,NJ,34,0,118,0
5/17/20,202021,NJ,34,0,120,2
5/18/20,202021,NJ,34,0,121,1
5/19/20,202021,NJ,34,0,121,0
5/20/20,202021,NJ,34,0,122,1
5/21/20,202021,NJ,34,0,123,1
5/22/20,202021,NJ,34,0,123,0
5/23/20,202021,NJ,34,0,126,3
5/24/20,202022,NJ,34,0,126,0
5/25/20,202022,NJ,34,0,126,0
5/26/20,202022,NJ,34,16373,128,2
5/27/20,202022,NJ,34,224,129,1
5/28/20,202022,NJ,34,181,129,0
5/29/20,202022,NJ,34,182,131,2
5/30/20,202022,NJ,34,161,131,0
5/31/20,202023,NJ,34,76,131,0
6/1/20,202023,NJ,34,25,132,1
6/2/20,202023,NJ,34,168,132,0
6/3/20,202023,NJ,34,0,132,0
6/4/20,202023,NJ,34,214,132,0
6/5/20,202023,NJ,34,276,132,0
6/6/20,202023,NJ,34,143,132,0
6/7/20,202024,NJ,34,27,132,0
6/8/20,202024,NJ,34,0,135,3
6/9/20,202024,NJ,34,19,135,0
6/10/20,202024,NJ,34,154,135,0
6/11/20,202024,NJ,34,269,137,2
6/12/20,202024,NJ,34,115,138,1
6/13/20,202024,NJ,34,100,138,0
6/14/20,202025,NJ,34,30,138,0
6/15/20,202025,NJ,34,18,138,0
6/16/20,202025,NJ,34,124,140,2
6/17/20,202025,NJ,34,131,140,0
6/18/20,202025,NJ,34,0,139,1
6/19/20,202025,NJ,34,257,141,2
6/20/20,202025,NJ,34,0,142,1
6/21/20,202026,NJ,34,0,142,0
6/22/20,202026,NJ,34,134,142,0
6/23/20,202026,NJ,34,111,144,2
6/24/20,202026,NJ,34,86,144,0
6/25/20,202026,NJ,34,70,155,11
6/26/20,202026,NJ,34,84,155,0
6/27/20,202026,NJ,34,71,156,1
6/28/20,202027,NJ,34,18,156,0
6/29/20,202027,NJ,34,6,156,0
6/30/20,202027,NJ,34,0,158,2
7/1/20,202027,NJ,34,207,159,1
7/2/20,202027,NJ,34,87,160,1
7/3/20,202027,NJ,34,73,161,1
7/4/20,202027,NJ,34,19,161,0
7/5/20,202028,NJ,34,4,161,0
7/6/20,202028,NJ,34,0,162,1
7/7/20,202028,NJ,34,9,162,0
7/8/20,202028,NJ,34,180,164,2
7/9/20,202028,NJ,34,79,167,3
7/10/20,202028,NJ,34,62,167,0
7/11/20,202028,NJ,34,65,167,0
7/12/20,202029,NJ,34,0,167,0
7/13/20,202029,NJ,34,0,167,0
7/14/20,202029,NJ,34,0,167,0
7/15/20,202029,NJ,34,142,170,3
7/16/20,202029,NJ,34,0,171,1
7/17/20,202029,NJ,34,229,171,0
7/18/20,202029,NJ,34,61,171,0
7/19/20,202030,NJ,34,0,171,0
7/20/20,202030,NJ,34,0,171,0
7/21/20,202030,NJ,34,41,172,1
7/22/20,202030,NJ,34,85,169,3
7/23/20,202030,NJ,34,0,169,0
7/24/20,202030,NJ,34,0,169,0
7/25/20,202030,NJ,34,130,169,0
7/26/20,202031,NJ,34,0,169,0
7/27/20,202031,NJ,34,7,170,1
7/28/20,202031,NJ,34,0,170,0
7/29/20,202031,NJ,34,0,171,1
7/30/20,202031,NJ,34,244,170,1
7/31/20,202031,NJ,34,0,170,0
8/1/20,202031,NJ,34,0,170,0
8/2/20,202032,NJ,34,0,171,1
8/3/20,202032,NJ,34,0,171,0
8/4/20,202032,NJ,34,0,171,0
8/5/20,202032,NJ,34,0,171,0
8/6/20,202032,NJ,34,0,171,0
8/7/20,202032,NJ,34,384,171,0
8/8/20,202032,NJ,34,0,172,1
8/9/20,202033,NJ,34,43,172,0
8/10/20,202033,NJ,34,0,172,0
8/11/20,202033,NJ,34,60,172,0
8/12/20,202033,NJ,34,44,172,0
8/13/20,202033,NJ,34,29,172,0
8/14/20,202033,NJ,34,36,172,0
8/15/20,202033,NJ,34,36,172,0
8/16/20,202034,NJ,34,9,172,0
8/17/20,202034,NJ,34,12,172,0
8/18/20,202034,NJ,34,41,172,0
8/19/20,202034,NJ,34,52,171,1
8/20/20,202034,NJ,34,48,171,0
8/21/20,202034,NJ,34,34,171,0
8/22/20,202034,NJ,34,52,171,0
8/23/20,202035,NJ,34,3,171,0
8/24/20,202035,NJ,34,4,171,0
8/25/20,202035,NJ,34,16,171,0
8/26/20,202035,NJ,34,41,171,0
8/27/20,202035,NJ,34,51,171,0
8/28/20,202035,NJ,34,26,171,0
8/29/20,202035,NJ,34,31,171,0
8/30/20,202036,NJ,34,10,171,0
8/31/20,202036,NJ,34,0,171,0
9/1/20,202036,NJ,34,40,171,0
9/2/20,202036,NJ,34,40,171,0
9/3/20,202036,NJ,34,31,171,0
9/4/20,202036,NJ,34,32,171,0
9/5/20,202036,NJ,34,20,171,0
9/6/20,202037,NJ,34,6,171,0
9/7/20,202037,NJ,34,6,171,0
9/8/20,202037,NJ,34,10,171,0
9/9/20,202037,NJ,34,42,171,0
9/10/20,202037,NJ,34,34,171,0
9/11/20,202037,NJ,34,30,171,0
9/12/20,202037,NJ,34,32,171,0
9/13/20,202038,NJ,34,13,171,0
9/14/20,202038,NJ,34,2,171,0
9/15/20,202038,NJ,34,38,171,0
9/16/20,202038,NJ,34,29,171,0
9/17/20,202038,NJ,34,39,171,0
9/18/20,202038,NJ,34,25,171,0
9/19/20,202038,NJ,34,24,171,0
9/20/20,202039,NJ,34,10,171,0
9/21/20,202039,NJ,34,5,171,0
9/22/20,202039,NJ,34,35,171,0
9/23/20,202039,NJ,34,45,171,0
9/24/20,202039,NJ,34,37,171,0
9/25/20,202039,NJ,34,33,171,0
9/26/20,202039,NJ,34,39,171,0
9/27/20,202040,NJ,34,3,171,0
9/28/20,202040,NJ,34,11,171,0
9/29/20,202040,NJ,34,41,171,0
9/30/20,202040,NJ,34,60,171,0
10/1/20,202040,NJ,34,38,171,0
10/2/20,202040,NJ,34,34,171,0
10/3/20,202040,NJ,34,0,171,0
10/4/20,202041,NJ,34,49,171,0
10/5/20,202041,NJ,34,17,171,0
10/6/20,202041,NJ,34,0,171,0
10/7/20,202041,NJ,34,62,171,0
10/8/20,202041,NJ,34,124,171,0
10/9/20,202041,NJ,34,58,171,0
10/10/20,202041,NJ,34,47,171,0
10/11/20,202042,NJ,34,26,171,0
10/12/20,202042,NJ,34,12,171,0
10/13/20,202042,NJ,34,71,171,0
10/14/20,202042,NJ,34,0,171,0
10/15/20,202042,NJ,34,115,171,0
10/16/20,202042,NJ,34,68,171,0
10/17/20,202042,NJ,34,0,171,0
10/18/20,202043,NJ,34,0,171,0
10/19/20,202043,NJ,34,113,171,0
10/20/20,202043,NJ,34,89,171,0
10/21/20,202043,NJ,34,79,171,0
10/22/20,202043,NJ,34,76,171,0
10/23/20,202043,NJ,34,12705,171,0
10/24/20,202043,NJ,34,40,171,0
10/25/20,202044,NJ,34,25,171,0
10/26/20,202044,NJ,34,23,171,0
10/27/20,202044,NJ,34,104,171,0
10/28/20,202044,NJ,34,71,171,0
10/29/20,202044,NJ,34,64,171,0
10/30/20,202044,NJ,34,64,171,0
10/31/20,202044,NJ,34,75,171,0
11/1/20,202045,NJ,34,33,171,0
11/2/20,202045,NJ,34,17,171,0
11/3/20,202045,NJ,34,133,171,0
11/4/20,202045,NJ,34,87,171,0
11/5/20,202045,NJ,34,97,171,0
11/6/20,202045,NJ,34,123,171,0
11/7/20,202045,NJ,34,72,171,0
11/8/20,202046,NJ,34,50,171,0
11/9/20,202046,NJ,34,36,171,0
11/10/20,202046,NJ,34,117,171,0
11/11/20,202046,NJ,34,147,171,0
11/12/20,202046,NJ,34,161,171,0
11/13/20,202046,NJ,34,105,171,0
11/14/20,202046,NJ,34,70,171,0
1/1/20,202001,NM,35,0,0,0
1/2/20,202001,NM,35,0,0,0
1/3/20,202001,NM,35,0,0,0
1/4/20,202001,NM,35,0,0,0
1/5/20,202002,NM,35,0,0,0
1/6/20,202002,NM,35,0,0,0
1/7/20,202002,NM,35,0,0,0
1/8/20,202002,NM,35,0,0,0
1/9/20,202002,NM,35,0,0,0
1/10/20,202002,NM,35,0,0,0
1/11/20,202002,NM,35,0,0,0
1/12/20,202003,NM,35,0,0,0
1/13/20,202003,NM,35,0,0,0
1/14/20,202003,NM,35,0,0,0
1/15/20,202003,NM,35,0,0,0
1/16/20,202003,NM,35,0,0,0
1/17/20,202003,NM,35,0,0,0
1/18/20,202003,NM,35,0,0,0
1/19/20,202004,NM,35,0,0,0
1/20/20,202004,NM,35,0,0,0
1/21/20,202004,NM,35,0,0,0
1/22/20,202004,NM,35,0,0,0
1/23/20,202004,NM,35,0,0,0
1/24/20,202004,NM,35,0,0,0
1/25/20,202004,NM,35,0,0,0
1/26/20,202005,NM,35,0,0,0
1/27/20,202005,NM,35,0,0,0
1/28/20,202005,NM,35,0,0,0
1/29/20,202005,NM,35,0,0,0
1/30/20,202005,NM,35,0,0,0
1/31/20,202005,NM,35,0,0,0
2/1/20,202005,NM,35,0,0,0
2/2/20,202006,NM,35,0,0,0
2/3/20,202006,NM,35,0,0,0
2/4/20,202006,NM,35,0,0,0
2/5/20,202006,NM,35,0,0,0
2/6/20,202006,NM,35,0,0,0
2/7/20,202006,NM,35,0,0,0
2/8/20,202006,NM,35,0,0,0
2/9/20,202007,NM,35,0,0,0
2/10/20,202007,NM,35,0,0,0
2/11/20,202007,NM,35,0,0,0
2/12/20,202007,NM,35,0,0,0
2/13/20,202007,NM,35,0,0,0
2/14/20,202007,NM,35,0,0,0
2/15/20,202007,NM,35,0,0,0
2/16/20,202008,NM,35,0,0,0
2/17/20,202008,NM,35,0,0,0
2/18/20,202008,NM,35,0,0,0
2/19/20,202008,NM,35,0,0,0
2/20/20,202008,NM,35,0,0,0
2/21/20,202008,NM,35,0,0,0
2/22/20,202008,NM,35,0,0,0
2/23/20,202009,NM,35,0,0,0
2/24/20,202009,NM,35,0,0,0
2/25/20,202009,NM,35,0,0,0
2/26/20,202009,NM,35,0,0,0
2/27/20,202009,NM,35,0,0,0
2/28/20,202009,NM,35,0,0,0
2/29/20,202009,NM,35,0,0,0
3/1/20,202010,NM,35,0,0,0
3/2/20,202010,NM,35,0,0,0
3/3/20,202010,NM,35,0,0,0
3/4/20,202010,NM,35,0,0,0
3/5/20,202010,NM,35,0,0,0
3/6/20,202010,NM,35,0,0,0
3/7/20,202010,NM,35,0,0,0
3/8/20,202011,NM,35,0,0,0
3/9/20,202011,NM,35,0,0,0
3/10/20,202011,NM,35,0,0,0
3/11/20,202011,NM,35,0,0,0
3/12/20,202011,NM,35,0,0,0
3/13/20,202011,NM,35,0,0,0
3/14/20,202011,NM,35,0,0,0
3/15/20,202012,NM,35,0,0,0
3/16/20,202012,NM,35,0,0,0
3/17/20,202012,NM,35,0,0,0
3/18/20,202012,NM,35,0,0,0
3/19/20,202012,NM,35,0,0,0
3/20/20,202012,NM,35,0,0,0
3/21/20,202012,NM,35,0,0,0
3/22/20,202013,NM,35,0,0,0
3/23/20,202013,NM,35,0,0,0
3/24/20,202013,NM,35,0,0,0
3/25/20,202013,NM,35,0,0,0
3/26/20,202013,NM,35,0,0,0
3/27/20,202013,NM,35,0,0,0
3/28/20,202013,NM,35,0,0,0
3/29/20,202014,NM,35,0,0,0
3/30/20,202014,NM,35,0,0,0
3/31/20,202014,NM,35,0,0,0
4/1/20,202014,NM,35,0,0,0
4/2/20,202014,NM,35,0,0,0
4/3/20,202014,NM,35,0,0,0
4/4/20,202014,NM,35,0,0,0
4/5/20,202015,NM,35,0,0,0
4/6/20,202015,NM,35,0,0,0
4/7/20,202015,NM,35,0,0,0
4/8/20,202015,NM,35,0,0,0
4/9/20,202015,NM,35,0,0,0
4/10/20,202015,NM,35,0,0,0
4/11/20,202015,NM,35,0,0,0
4/12/20,202016,NM,35,0,0,0
4/13/20,202016,NM,35,0,0,0
4/14/20,202016,NM,35,181,0,0
4/15/20,202016,NM,35,0,0,0
4/16/20,202016,NM,35,34,0,0
4/17/20,202016,NM,35,15,0,0
4/18/20,202016,NM,35,12,0,0
4/19/20,202017,NM,35,16,0,0
4/20/20,202017,NM,35,16,0,0
4/21/20,202017,NM,35,17,0,0
4/22/20,202017,NM,35,15,0,0
4/23/20,202017,NM,35,25,0,0
4/24/20,202017,NM,35,36,0,0
4/25/20,202017,NM,35,45,0,0
4/26/20,202018,NM,35,0,0,0
4/27/20,202018,NM,35,0,0,0
4/28/20,202018,NM,35,69,0,0
4/29/20,202018,NM,35,28,0,0
4/30/20,202018,NM,35,27,0,0
5/1/20,202018,NM,35,0,0,0
5/2/20,202018,NM,35,51,0,0
5/3/20,202019,NM,35,0,1,1
5/4/20,202019,NM,35,0,1,0
5/5/20,202019,NM,35,80,1,0
5/6/20,202019,NM,35,20,1,0
5/7/20,202019,NM,35,0,1,0
5/8/20,202019,NM,35,73,1,0
5/9/20,202019,NM,35,29,1,0
5/10/20,202020,NM,35,0,1,0
5/11/20,202020,NM,35,0,1,0
5/12/20,202020,NM,35,97,1,0
5/13/20,202020,NM,35,0,1,0
5/14/20,202020,NM,35,0,1,0
5/15/20,202020,NM,35,0,1,0
5/16/20,202020,NM,35,0,1,0
5/17/20,202021,NM,35,0,1,0
5/18/20,202021,NM,35,0,1,0
5/19/20,202021,NM,35,0,1,0
5/20/20,202021,NM,35,253,1,0
5/21/20,202021,NM,35,0,1,0
5/22/20,202021,NM,35,0,1,0
5/23/20,202021,NM,35,0,1,0
5/24/20,202022,NM,35,0,1,0
5/25/20,202022,NM,35,104,1,0
5/26/20,202022,NM,35,21,1,0
5/27/20,202022,NM,35,18,1,0
5/28/20,202022,NM,35,0,1,0
5/29/20,202022,NM,35,35,2,1
5/30/20,202022,NM,35,0,2,0
5/31/20,202023,NM,35,0,2,0
6/1/20,202023,NM,35,0,2,0
6/2/20,202023,NM,35,0,2,0
6/3/20,202023,NM,35,99,2,0
6/4/20,202023,NM,35,0,2,0
6/5/20,202023,NM,35,0,2,0
6/6/20,202023,NM,35,73,2,0
6/7/20,202024,NM,35,0,2,0
6/8/20,202024,NM,35,44,2,0
6/9/20,202024,NM,35,25,2,0
6/10/20,202024,NM,35,25,2,0
6/11/20,202024,NM,35,0,2,0
6/12/20,202024,NM,35,42,2,0
6/13/20,202024,NM,35,0,2,0
6/14/20,202025,NM,35,0,2,0
6/15/20,202025,NM,35,0,2,0
6/16/20,202025,NM,35,61,2,0
6/17/20,202025,NM,35,12,2,0
6/18/20,202025,NM,35,17,2,0
6/19/20,202025,NM,35,11,2,0
6/20/20,202025,NM,35,9,2,0
6/21/20,202026,NM,35,11,2,0
6/22/20,202026,NM,35,0,2,0
6/23/20,202026,NM,35,8,2,0
6/24/20,202026,NM,35,22,2,0
6/25/20,202026,NM,35,17,2,0
6/26/20,202026,NM,35,18,2,0
6/27/20,202026,NM,35,17,2,0
6/28/20,202027,NM,35,23,2,0
6/29/20,202027,NM,35,14,2,0
6/30/20,202027,NM,35,11,2,0
7/1/20,202027,NM,35,26,2,0
7/2/20,202027,NM,35,26,2,0
7/3/20,202027,NM,35,17,2,0
7/4/20,202027,NM,35,25,2,0
7/5/20,202028,NM,35,18,2,0
7/6/20,202028,NM,35,18,2,0
7/7/20,202028,NM,35,27,2,0
7/8/20,202028,NM,35,23,2,0
7/9/20,202028,NM,35,45,2,0
7/10/20,202028,NM,35,36,2,0
7/11/20,202028,NM,35,24,2,0
7/12/20,202029,NM,35,26,2,0
7/13/20,202029,NM,35,17,2,0
7/14/20,202029,NM,35,23,2,0
7/15/20,202029,NM,35,34,2,0
7/16/20,202029,NM,35,23,2,0
7/17/20,202029,NM,35,28,2,0
7/18/20,202029,NM,35,25,2,0
7/19/20,202030,NM,35,27,2,0
7/20/20,202030,NM,35,23,2,0
7/21/20,202030,NM,35,12,2,0
7/22/20,202030,NM,35,34,2,0
7/23/20,202030,NM,35,37,2,0
7/24/20,202030,NM,35,30,2,0
7/25/20,202030,NM,35,25,2,0
7/26/20,202031,NM,35,17,3,1
7/27/20,202031,NM,35,18,3,0
7/28/20,202031,NM,35,30,4,1
7/29/20,202031,NM,35,24,4,0
7/30/20,202031,NM,35,29,4,0
7/31/20,202031,NM,35,24,4,0
8/1/20,202031,NM,35,19,4,0
8/2/20,202032,NM,35,17,4,0
8/3/20,202032,NM,35,17,4,0
8/4/20,202032,NM,35,10,4,0
8/5/20,202032,NM,35,23,4,0
8/6/20,202032,NM,35,28,4,0
8/7/20,202032,NM,35,22,4,0
8/8/20,202032,NM,35,16,4,0
8/9/20,202033,NM,35,19,4,0
8/10/20,202033,NM,35,13,4,0
8/11/20,202033,NM,35,19,4,0
8/12/20,202033,NM,35,27,4,0
8/13/20,202033,NM,35,10,4,0
8/14/20,202033,NM,35,21,4,0
8/15/20,202033,NM,35,18,4,0
8/16/20,202034,NM,35,11,4,0
8/17/20,202034,NM,35,8,4,0
8/18/20,202034,NM,35,19,4,0
8/19/20,202034,NM,35,14,4,0
8/20/20,202034,NM,35,4,4,0
8/21/20,202034,NM,35,7,4,0
8/22/20,202034,NM,35,9,4,0
8/23/20,202035,NM,35,12,4,0
8/24/20,202035,NM,35,1,4,0
8/25/20,202035,NM,35,10,4,0
8/26/20,202035,NM,35,9,4,0
8/27/20,202035,NM,35,24,4,0
8/28/20,202035,NM,35,17,4,0
8/29/20,202035,NM,35,15,4,0
8/30/20,202036,NM,35,10,4,0
8/31/20,202036,NM,35,10,4,0
9/1/20,202036,NM,35,8,4,0
9/2/20,202036,NM,35,17,4,0
9/3/20,202036,NM,35,8,4,0
9/4/20,202036,NM,35,10,4,0
9/5/20,202036,NM,35,2,4,0
9/6/20,202037,NM,35,0,4,0
9/7/20,202037,NM,35,15,4,0
9/8/20,202037,NM,35,9,4,0
9/9/20,202037,NM,35,7,4,0
9/10/20,202037,NM,35,17,4,0
9/11/20,202037,NM,35,19,4,0
9/12/20,202037,NM,35,9,4,0
9/13/20,202038,NM,35,16,4,0
9/14/20,202038,NM,35,4,4,0
9/15/20,202038,NM,35,7,4,0
9/16/20,202038,NM,35,10,4,0
9/17/20,202038,NM,35,10,4,0
9/18/20,202038,NM,35,19,4,0
9/19/20,202038,NM,35,7,4,0
9/20/20,202039,NM,35,15,4,0
9/21/20,202039,NM,35,6,4,0
9/22/20,202039,NM,35,17,4,0
9/23/20,202039,NM,35,13,4,0
9/24/20,202039,NM,35,17,4,0
9/25/20,202039,NM,35,14,4,0
9/26/20,202039,NM,35,18,4,0
9/27/20,202040,NM,35,15,4,0
9/28/20,202040,NM,35,8,4,0
9/29/20,202040,NM,35,20,4,0
9/30/20,202040,NM,35,12,4,0
10/1/20,202040,NM,35,20,4,0
10/2/20,202040,NM,35,23,4,0
10/3/20,202040,NM,35,16,4,0
10/4/20,202041,NM,35,15,4,0
10/5/20,202041,NM,35,12,4,0
10/6/20,202041,NM,35,20,4,0
10/7/20,202041,NM,35,28,4,0
10/8/20,202041,NM,35,16,4,0
10/9/20,202041,NM,35,27,4,0
10/10/20,202041,NM,35,26,4,0
10/11/20,202042,NM,35,26,4,0
10/12/20,202042,NM,35,6,4,0
10/13/20,202042,NM,35,25,4,0
10/14/20,202042,NM,35,23,4,0
10/15/20,202042,NM,35,31,4,0
10/16/20,202042,NM,35,30,4,0
10/17/20,202042,NM,35,42,4,0
10/18/20,202043,NM,35,50,4,0
10/19/20,202043,NM,35,29,4,0
10/20/20,202043,NM,35,37,4,0
10/21/20,202043,NM,35,53,4,0
10/22/20,202043,NM,35,49,4,0
10/23/20,202043,NM,35,49,4,0
10/24/20,202043,NM,35,41,4,0
10/25/20,202044,NM,35,70,4,0
10/26/20,202044,NM,35,38,5,1
10/27/20,202044,NM,35,44,5,0
10/28/20,202044,NM,35,56,5,0
10/29/20,202044,NM,35,52,5,0
10/30/20,202044,NM,35,63,5,0
10/31/20,202044,NM,35,61,5,0
11/1/20,202045,NM,35,64,5,0
11/2/20,202045,NM,35,56,6,1
11/3/20,202045,NM,35,64,6,0
11/4/20,202045,NM,35,100,6,0
11/5/20,202045,NM,35,59,7,1
11/6/20,202045,NM,35,73,7,0
11/7/20,202045,NM,35,51,8,1
11/8/20,202046,NM,35,71,10,2
11/9/20,202046,NM,35,31,10,0
11/10/20,202046,NM,35,82,10,0
11/11/20,202046,NM,35,61,10,0
11/12/20,202046,NM,35,91,11,1
11/13/20,202046,NM,35,52,11,0
11/14/20,202046,NM,35,64,11,0
1/1/20,202001,NY,36,0,0,0
1/2/20,202001,NY,36,0,0,0
1/3/20,202001,NY,36,0,0,0
1/4/20,202001,NY,36,0,0,0
1/5/20,202002,NY,36,0,0,0
1/6/20,202002,NY,36,0,0,0
1/7/20,202002,NY,36,0,0,0
1/8/20,202002,NY,36,0,0,0
1/9/20,202002,NY,36,0,0,0
1/10/20,202002,NY,36,0,0,0
1/11/20,202002,NY,36,0,0,0
1/12/20,202003,NY,36,0,0,0
1/13/20,202003,NY,36,0,0,0
1/14/20,202003,NY,36,0,0,0
1/15/20,202003,NY,36,0,0,0
1/16/20,202003,NY,36,0,0,0
1/17/20,202003,NY,36,0,0,0
1/18/20,202003,NY,36,0,0,0
1/19/20,202004,NY,36,0,0,0
1/20/20,202004,NY,36,0,0,0
1/21/20,202004,NY,36,0,0,0
1/22/20,202004,NY,36,0,0,0
1/23/20,202004,NY,36,0,0,0
1/24/20,202004,NY,36,0,0,0
1/25/20,202004,NY,36,0,0,0
1/26/20,202005,NY,36,0,0,0
1/27/20,202005,NY,36,0,0,0
1/28/20,202005,NY,36,0,0,0
1/29/20,202005,NY,36,0,0,0
1/30/20,202005,NY,36,0,0,0
1/31/20,202005,NY,36,0,0,0
2/1/20,202005,NY,36,0,0,0
2/2/20,202006,NY,36,0,0,0
2/3/20,202006,NY,36,0,0,0
2/4/20,202006,NY,36,0,0,0
2/5/20,202006,NY,36,0,0,0
2/6/20,202006,NY,36,0,0,0
2/7/20,202006,NY,36,0,0,0
2/8/20,202006,NY,36,0,0,0
2/9/20,202007,NY,36,0,0,0
2/10/20,202007,NY,36,0,0,0
2/11/20,202007,NY,36,0,0,0
2/12/20,202007,NY,36,0,0,0
2/13/20,202007,NY,36,0,0,0
2/14/20,202007,NY,36,0,0,0
2/15/20,202007,NY,36,0,0,0
2/16/20,202008,NY,36,0,0,0
2/17/20,202008,NY,36,0,0,0
2/18/20,202008,NY,36,0,0,0
2/19/20,202008,NY,36,0,0,0
2/20/20,202008,NY,36,0,0,0
2/21/20,202008,NY,36,0,0,0
2/22/20,202008,NY,36,0,0,0
2/23/20,202009,NY,36,0,0,0
2/24/20,202009,NY,36,0,0,0
2/25/20,202009,NY,36,0,0,0
2/26/20,202009,NY,36,0,0,0
2/27/20,202009,NY,36,0,0,0
2/28/20,202009,NY,36,0,0,0
2/29/20,202009,NY,36,0,0,0
3/1/20,202010,NY,36,0,0,0
3/2/20,202010,NY,36,0,0,0
3/3/20,202010,NY,36,0,0,0
3/4/20,202010,NY,36,0,0,0
3/5/20,202010,NY,36,0,0,0
3/6/20,202010,NY,36,0,0,0
3/7/20,202010,NY,36,0,0,0
3/8/20,202011,NY,36,0,0,0
3/9/20,202011,NY,36,0,0,0
3/10/20,202011,NY,36,0,0,0
3/11/20,202011,NY,36,0,0,0
